Wholesaler License Serial Number,License Type Name,Brand Label Serial Number,Brand Label Name,License Class Description,Product Description,Wholesaler Name,Domestic or Imported,Latitude,Longitude,City
3155739,FARM WINERY,5134272,BLACKMAN CIDER OLD ORCHARD SELECT,CIDER - NO FEE,HARD CIDER,BLACKMAN HOMESTEAD LLC,D,43.17125,-78.79788,LOCKPORT
3155057,FARM CIDERY,5129362,BLUE TOAD FLOWER CITY BLONDE,CIDER - NO FEE,HARD CIDER,ROC HARD PARTNERS LLC ,D,43.09074,-77.61884,ROCHESTER
3155057,FARM CIDERY,5129363,BLUE TOAD ROCK HARD AMBER,CIDER - NO FEE,HARD CIDER,ROC HARD PARTNERS LLC ,D,43.09074,-77.61884,ROCHESTER
2153285,FARM WINERY,5100092,DOCS DRAFT,CIDER - NO FEE,HARD CIDER,WARWICK VALLEY WINE CO INC,D,41.28278378,-74.47663047,PINE ISLAND
1309120,CIDER PRODUCER/WHOLESALER,5100242,ORIGINAL SIN,CIDER - NO FEE,HARD CIDER,ORIGINAL SIN CORPORATION,D,40.7448,-73.99357,NEW YORK
2202518,FARM CIDERY,5141248,TACONIC GOLD CIDER,CIDER - NO FEE,HARD CIDER,LITTLE APPLE CIDERY INC,D,42.21533,-73.51888,HILLSDALE
3155057,FARM CIDERY,5138225,BLUE TOAD HAWAII TOAD OHH PINEAPPLE,CIDER - NO FEE,HARD CIDER APPLE CIDER,ROC HARD PARTNERS LLC ,D,43.09074,-77.61884,ROCHESTER
2011102,WHOLESALE CIDER,5134757,CHAMPLAIN ORCHARDS  CRANBERRY,CIDER - NO FEE,HARD CIDER APPLE CIDER,DE CRESCENTE DISTRIBUTING CO INC,D,0,0,MECHANICVILLE
3132579,FARM WINERY,5128652,RED APPLE BOMBSHELL RASPBERRY,CIDER - NO FEE,HARD CIDER APPLE CIDER,THREE BROTHERS WINERIES & ESTATES LLC,D,42.82041009,-76.92284593,GENEVA
3154523,FARM WINERY,5159675,ROOTSTOCK CIDERWORKS BLUEBERRY RUSSET,CIDER - NO FEE,HARD CIDER APPLE CIDER,CELK DISTILLING LLC,D,43.2021,-77.2235,WILLIAMSON
3154523,FARM WINERY,5155419,ROOTSTOCK CIDERWORKS LEGEND 2016,CIDER - NO FEE,HARD CIDER APPLE CIDER,CELK DISTILLING LLC,D,43.2021,-77.2235,WILLIAMSON
3156512,FARM WINERY,5160064,OSB CIDERWORKS LIVE AND DIE FOR WET,CIDER - NO FEE,HOP APPLE CIDER,OLD STUMPBLOWER CIDER WORKS LLC,D,42.83573,-77.69867,LAKEVILLE
3155057,FARM CIDERY,5138226,BLUE TOAD AMERICAN PRESSED APPLE,CIDER - NO FEE,HOPPED CIDER APPLE CIDER,ROC HARD PARTNERS LLC ,D,43.09074,-77.61884,ROCHESTER
1010682,WHOLESALE CIDER,5145806,REVEREND NATS HARD CIDER HALLELUJAH,CIDER - NO FEE,HOPRICOT APPLE CIDER,JRC BEVERAGE INC,D,40.71333699,-73.92610123,BROOKLYN
2206227,FARM CIDERY,5151315,BROOKLYN FERMENTERY KINGS HIGHWAY,CIDER - NO FEE,KENTUCKY SUNSHINE,BROOKLYN FERMENTERY LLC,D,41.90612,-73.54989,MILLERTON
2208676,FARM CIDERY,5153746,GRAPE HOLLOW FARM PET-NAT CRAFT CIDER,CIDER - NO FEE,LIMITED RELEASE APPLE CIDER,"BERRIES FARM LLC, THE",D,41.54764,-73.69198,HOLMES
2184452,WHOLESALE CIDER,5139576,MOONLIGHT MEADERY HOW DO YOU LIKE THEM,CIDER - NO FEE,LITTLE APPLES APPLE CIDER,REMARKABLE LIQUIDS LLC,D,42.68835018,-73.95566713,GUILDERLAND CENTER
1010677,WHOLESALE CIDER,5140485,CIDRE BOUCHE BRUT DE NORMANDIE COMTE,CIDER - NO FEE,LOUIS DE LAURISTON APPLE CIDER,U B DISTRIBUTORS LLC,I,40.7152748,-73.92765792,BROOKLYN
2011102,WHOLESALE CIDER,5134754,CHAMPLAIN ORCHARDS  MCINTOSH &,CIDER - NO FEE,MAPLE HARD CIDER APPLE CIDER,DE CRESCENTE DISTRIBUTING CO INC,D,0,0,MECHANICVILLE
3156512,FARM WINERY,5147093,OSB CIDERWORKS I LOVE IT WHEN YOU CALL,CIDER - NO FEE,ME HOPPED PAPA APPLE CIDER,OLD STUMPBLOWER CIDER WORKS LLC,D,42.83573,-77.69867,LAKEVILLE
3154421,FARM CIDERY,5148602,CIDER CREEK HARD CIDER ONE IN A,CIDER - NO FEE,MELON APPLE CIDER,CUNNINGHAM CREEK DISTRIBUTORS INC,D,42.31833365,-77.60275318,CANISTEO
3155434,FARM CIDERY,5160244,EMBARK CRAFT CIDERWORKS APPLE PIE ALA,CIDER - NO FEE,MODE MILKSHAKE CIDER APPLE CIDER,TEN DECADE ENTERPRISES LLC,D,43.24823,-77.19164,WILLIAMSON
1010677,WHOLESALE CIDER,5140483,ETIENNE DUPOINT CIDRE BOUCHE BRUT DE,CIDER - NO FEE,NORMANDIE APPLE CIDER,U B DISTRIBUTORS LLC,I,40.7152748,-73.92765792,BROOKLYN
3156512,FARM WINERY,5151489,OSB CIDERWORKS RAISIN HELL & HAULIN,CIDER - NO FEE,OATS APPLE CIDER,OLD STUMPBLOWER CIDER WORKS LLC,D,42.83573,-77.69867,LAKEVILLE
1010677,WHOLESALE CIDER,5139224,AUSTIN EAST CIDERS PINEAPPLE CIDER,CIDER - NO FEE,OTHER POME FRUIT CIDER,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1273746,WHOLESALE CIDER,5146537,BEMBEL WITH CARE 'APFELWEIN CHERRY',CIDER - NO FEE,OTHER POME FRUIT CIDER,MHW LTD,D,40.79009979,-73.70372734,MANHASSET
1273746,WHOLESALE CIDER,5146538,BEMBEL WITH CARE 'APFELWEIN COLA',CIDER - NO FEE,OTHER POME FRUIT CIDER,MHW LTD,D,40.79009979,-73.70372734,MANHASSET
3158110,FARM WINERY,5148912,BLACK CREEK BLACK CURRANT CIDER,CIDER - NO FEE,OTHER POME FRUIT CIDER,BLACK CREEK CIDERY LLC,D,43.11138,-78.02586,BYRON
3158110,FARM WINERY,5149195,BLACK CREEK CIDERY CHERRY CIDER,CIDER - NO FEE,OTHER POME FRUIT CIDER,BLACK CREEK CIDERY LLC,D,43.11138,-78.02586,BYRON
2153285,FARM WINERY,5156367,DOC'S DRAFT SOUR CHERRY HARD APPLE,CIDER - NO FEE,OTHER POME FRUIT CIDER,WARWICK VALLEY WINE CO INC,D,41.28278378,-74.47663047,PINE ISLAND
1273746,WHOLESALE CIDER,5145765,KOPPARBERG STRAWBERRY & LIME,CIDER - NO FEE,OTHER POME FRUIT CIDER,MHW LTD,I,40.79009979,-73.70372734,MANHASSET
1010677,WHOLESALE CIDER,5140492,SIDRO BALADIN,CIDER - NO FEE,OTHER POME FRUIT CIDER,U B DISTRIBUTORS LLC,I,40.7152748,-73.92765792,BROOKLYN
3154421,FARM CIDERY,5158500,CIDER CREEK HARD CIDER BLACK EYED,CIDER - NO FEE,PEACH APPLE CIDER,CUNNINGHAM CREEK DISTRIBUTORS INC,D,42.31833365,-77.60275318,CANISTEO
2184452,WHOLESALE CIDER,5135384,ARGUS GINGER PERRY,CIDER - NO FEE,PEAR CIDER,REMARKABLE LIQUIDS LLC,D,42.68835018,-73.95566713,GUILDERLAND CENTER
3152620,FARM WINERY,5140061,BLACKBIRD CIDER WORKS ET TROIS,CIDER - NO FEE,PEAR CIDER,DONOVAN ORCHARDS LLC,D,43.36347836,-78.55987257,BARKER
1309120,CIDER PRODUCER/WHOLESALER,5138751,ORIGINAL SIN APRICOT CIDER,CIDER - NO FEE,PEAR CIDER,ORIGINAL SIN CORPORATION,D,40.7448,-73.99357,NEW YORK
2011102,WHOLESALE CIDER,5141522,WOODCHUCK HARD CIDER SUMMER TIME,CIDER - NO FEE,PEAR CIDER,DE CRESCENTE DISTRIBUTING CO INC,D,0,0,MECHANICVILLE
1270257,WHOLESALE CIDER,5128827,WYDER'S DRY PEAR HARD CIDER,CIDER - NO FEE,PEAR CIDER,MANHATTAN BEER DISTRIBUTORS LLC,D,0,0,BRONX
1010677,WHOLESALE CIDER,5142068,DAN ARMOR POIRE CIDRE,CIDER - NO FEE,PEAR CIDER,U B DISTRIBUTORS LLC,I,40.7152748,-73.92765792,BROOKLYN
1261306,CIDER PRODUCER/WHOLESALER,5126846,ERIC BORDELET POIRE GRANIT,CIDER - NO FEE,PEAR CIDER,DOUGLAS POLANER SELECTIONS LLC,I,41.20909249,-73.72767967,MOUNT KISCO
1010677,WHOLESALE CIDER,5140481,POIRE DE CHRISTIAN DROUIN,CIDER - NO FEE,PEAR CIDER,U B DISTRIBUTORS LLC,I,40.7152748,-73.92765792,BROOKLYN
3156336,CIDER PRODUCER/WHOLESALER,5133276,SCANDI CIDER PEAR,CIDER - NO FEE,PEAR CIDER,SPIRIT GROUP INC,I,42.87219,-78.87071,BUFFALO
2602049,WHOLESALE CIDER,5146447,WYNDRIDGE PEAR CIDER,CIDER - NO FEE,PEAR CIDER,A L GEORGE LLC,I,42.10399002,-75.82524478,BINGHAMTON
2187970,WHOLESALE BEER(CO),5146531,SLIM PICKENS- PHAT CIDER FOR PHAT,CIDER - NO FEE,PEOPLE APPLE CIDER,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,I,41.73976662,-74.06848564,NEW PALTZ
3152620,FARM WINERY,5155972,BLACKBIRD CIDER WORKS TART CHERRY,CIDER - NO FEE,PERRY PEAR CIDER,DONOVAN ORCHARDS LLC,D,43.36347836,-78.55987257,BARKER
3156512,FARM WINERY,5141705,OSB CIDERWORKS HOLD THE CRUST APPLE,CIDER - NO FEE,PIE APPLE CIDER,OLD STUMPBLOWER CIDER WORKS LLC,D,42.83573,-77.69867,LAKEVILLE
1010682,WHOLESALE CIDER,5145808,REVEREND NATS HARD CIDER VIVA LA,CIDER - NO FEE,PINEAPPLE APPLE CIDER,JRC BEVERAGE INC,D,40.71333699,-73.92610123,BROOKLYN
1309120,CIDER PRODUCER/WHOLESALER,5138752,ORIGINAL SIN CHERRY TREE CIDER,CIDER - NO FEE,POME FRUIT CIDER,ORIGINAL SIN CORPORATION,D,40.7448,-73.99357,NEW YORK
1309120,CIDER PRODUCER/WHOLESALER,5138750,ORIGINAL SIN ELDERBERRY CIDER,CIDER - NO FEE,POME FRUIT CIDER,ORIGINAL SIN CORPORATION,D,40.7448,-73.99357,NEW YORK
1309120,CIDER PRODUCER/WHOLESALER,5138753,ORIGINAL SIN PEAR CIDER,CIDER - NO FEE,POME FRUIT CIDER,ORIGINAL SIN CORPORATION,D,40.7448,-73.99357,NEW YORK
2187970,WHOLESALE BEER(CO),5142211,URBAN FARM FERMENTORY BLUEBERRY CIDER,CIDER - NO FEE,POME FRUIT CIDER,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
1010682,WHOLESALE CIDER,5137211,CLOS NORMAND BRUT,CIDER - NO FEE,POME FRUIT CIDER,JRC BEVERAGE INC,I,40.71333699,-73.92610123,BROOKLYN
3154894,CIDER PRODUCER/WHOLESALER,5144408,HAZLITTS CIDER TREE ELDERFLOWER,CIDER - NO FEE,PREMIUM HARD CIDER APPLE CIDER,HAZLITTS 1852 VINEYARDS INC,D,42.51017,-76.87559,HECTOR
1270257,WHOLESALE CIDER,5146021,PEAK HIGHBALL GINGER MULE,CIDER - NO FEE,PTHER POME FRIUT CIDER,MANHATTAN BEER DISTRIBUTORS LLC,D,0,0,BRONX
3155434,FARM CIDERY,5155206,EMNBARK CRAFT DREAMCICLE PEACH APRICOT,CIDER - NO FEE,RASPBERRY CIDER APLE CIDER,TEN DECADE ENTERPRISES LLC,D,43.24823,-77.19164,WILLIAMSON
2153285,FARM WINERY,5100093,DOCS FRAMBOISE RASPBERRY CIDER,CIDER - NO FEE,RASPBERRY FLAVORED CIDER,WARWICK VALLEY WINE CO INC,D,41.28278378,-74.47663047,PINE ISLAND
3155434,FARM CIDERY,5144430,EMBARK CRAFT FARMHOUSE STRAWBERRY,CIDER - NO FEE,RHUBARB APPLE CIDER,TEN DECADE ENTERPRISES LLC,D,43.24823,-77.19164,WILLIAMSON
3154421,FARM CIDERY,5148601,CIDER CREEK HARD CIDER CRAN-MANGO,CIDER - NO FEE,SAISON APPLE CIDER,CUNNINGHAM CREEK DISTRIBUTORS INC,D,42.31833365,-77.60275318,CANISTEO
2206227,FARM CIDERY,5151316,BROOKLYN FERMENTERY KINGS HIGHWAY LIL,CIDER - NO FEE,SCRUMPY,BROOKLYN FERMENTERY LLC,D,41.90612,-73.54989,MILLERTON
2011102,WHOLESALE CIDER,5134756,CHAMPLAIN ORCHARDS  HEIRLOOM,CIDER - NO FEE,SEMI-DRY HARD CIDER APPLE CIDER,DE CRESCENTE DISTRIBUTING CO INC,D,0,0,MECHANICVILLE
2184452,WHOLESALE CIDER,5155674,FRECON ORCHARDS GOLDEN RUSSET STILL,CIDER - NO FEE,SINGLE VARIETAL CIDER APPLE CIDER,REMARKABLE LIQUIDS LLC,D,42.68835018,-73.95566713,GUILDERLAND CENTER
3158778,FARM WINERY,5152186,SCHUTTS APPLE MILL GREAT GRANDPAS GROG,CIDER - NO FEE,SMALL BATCH HARD CIDER APPLE CIDER,SCHUTT'S APPLE MILL,D,43.18214,-77.45291,WEBSTER
2184452,WHOLESALE CIDER,5139785,MOONLIGHT MEADERY HOW DO YOU LIKE THEM,CIDER - NO FEE,SOUR APPLES APPLE CIDER,REMARKABLE LIQUIDS LLC,D,42.68835018,-73.95566713,GUILDERLAND CENTER
1010682,WHOLESALE CIDER,5145807,REVEREND NATS HARD CIDER SACRILEGE,CIDER - NO FEE,SOUR CHERRY APPLE CIDER,JRC BEVERAGE INC,D,40.71333699,-73.92610123,BROOKLYN
2184452,WHOLESALE CIDER,5155673,FRECON ORCHARDS GOLDEN RUSSET,CIDER - NO FEE,SPARKLING SINGLE VARIETAL APPLE CIDER,REMARKABLE LIQUIDS LLC,D,42.68835018,-73.95566713,GUILDERLAND CENTER
3159941,FARM CIDERY,5156407,KEUKA BREWING CRAFT CIDERS NORTHERN,CIDER - NO FEE,SPY CIDER APPLE CIDER,KEUKA CRAFT CIDERS LLC,D,42.26754,-77.61425,CANISTEO
2201351,FARM BREWER,5152645,PENNINGS FARM CIDERY JOHNNYS GOLD,CIDER - NO FEE,STANDARD APPLE CIDER,PENNINGS FARM CIDERY LLC,D,41.23625,-74.38253,WARWICK
1010716,WHOLESALE BEER(C),5160118,AUSTIN EASTCIDERS LIMITED RELEASE,CIDER - NO FEE,TEQUILA BARREL AGED HARD APPLE CIDER,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1290172,WHOLESALE CIDER,5128336,CLOS DE FONTAINE HUGO CIDRE BRUT DE,CIDER - NO FEE,THIERACHE APPLE CIDER,T ELENTENY HOLDINGS LLC,I,40.71466,-74.01009,NEW YORK
3156512,FARM WINERY,5151491,OSB CIDERWORKS CURRANTLY WEDDING,CIDER - NO FEE,THYME APPLE CIDER,OLD STUMPBLOWER CIDER WORKS LLC,D,42.83573,-77.69867,LAKEVILLE
2194986,FARM CIDERY,5151285,NINE PIN EARL GREY,CIDER - NO FEE,USA,NINE PIN CIDERWORKS LLC,D,42.66184488,-73.74419045,ALBANY
2011102,WHOLESALE CIDER,5134755,CHAMPLAIN ORCHARDS ORIGINAL,CIDER - NO FEE,VERMONT HARD CIDER APPLE CIDER,DE CRESCENTE DISTRIBUTING CO INC,D,0,0,MECHANICVILLE
3160043,FARM CIDERY,5156252,SEED AND STONE CIDERY CIDER FLAVORED,CIDER - NO FEE,WITH CITRA HOPS APPLE CIDER,"SEED AND STONE CIDERY, LLC",D,43.16181,-77.58213,ROCHESTER
3156512,FARM WINERY,5155028,OSB CIDERWORKS GILDAS GETTIN NIBBY,CIDER - NO FEE,WITH IT APPLE CIDER,OLD STUMPBLOWER CIDER WORKS LLC,D,42.83573,-77.69867,LAKEVILLE
1267485,CIDER PRODUCER/WHOLESALER,5134310,TILTED SHED CIDERWORKS INCLINADO SIDRA,CIDER - NO FEE,#NAME?,T EDWARD WINES LTD,D,40.71466608,-74.00989506,NEW YORK
1265065,WHOLESALE LIQUOR,5158721,MARTELL QUAVO 1991 VINTAGE EXTRA,COCKTAILS & SPECIALTIES,(HUNCHO) COGNAC,PERNOD RICARD USA LLC,I,40.75501659,-73.97568654,NEW YORK
1104391,WHOLESALE LIQUOR,5152334,WILD TURKEY MASTER'S KEEP REVIVAL AGED,COCKTAILS & SPECIALTIES,12-15 YRS 101PF WHISKY SPECIALTY,SOUTHERN GLAZER'S WINE AND SPIRITS OF NEW YORK LLC,D,40.81788458,-73.51075521,SYOSSET
1268314,WHOLESALE LIQUOR,5131428,AMERICAN DISTILLING CO BOURBON WHISKEY,COCKTAILS & SPECIALTIES,3YR 80PF WHISKEY,T EDWARD WINES LTD,D,40.71466608,-74.00989506,NEW YORK
3141135,WHOLESALE LIQUOR,5144595,HIGH WEST SPECIALTIES,COCKTAILS & SPECIALTIES,74PF SPECIALTY,CONSTELLATION BRANDS INC,D,42.89646521,-77.2938024,CANANDAIGUA
1289367,WHOLESALE LIQUOR,5136375,CHANG YU SPECIAL QUALITY SANPIEN JIU,COCKTAILS & SPECIALTIES,80PF SPECIALTY,CNS ENTERPRISES INC,I,0,0,LONG ISLAND CITY
1104391,WHOLESALE LIQUOR,5137088,PLANTATION ORIGINAL DARK RUM SPECIALTY,COCKTAILS & SPECIALTIES,80PF SPECIALTY,SOUTHERN GLAZER'S WINE AND SPIRITS OF NEW YORK LLC,I,40.81788458,-73.51075521,SYOSSET
2188817,WHOLESALE LIQUOR,5139352,GOLD BAR PREMIUM SPIRIT SPECIALTIES,COCKTAILS & SPECIALTIES,80PF WHISKEY SPECIALITES,PARK STREET IMPORTS LLC,D,42.10580379,-75.90908153,BINGHAMTON
1265065,WHOLESALE LIQUOR,5148587,DEL MAGUEY VIDA DE SAN LUIS DEL RIO,COCKTAILS & SPECIALTIES,84PF MEZCAL,PERNOD RICARD USA LLC,I,40.75501659,-73.97568654,NEW YORK
1265065,WHOLESALE LIQUOR,5148581,DEL MAGUEY SANTO DOMINGO ALBARRADAS,COCKTAILS & SPECIALTIES,96PF MEZCAL,PERNOD RICARD USA LLC,I,40.75501659,-73.97568654,NEW YORK
1265065,WHOLESALE LIQUOR,5148443,DEL MAGUEY SINGLE VINEYARD IBERICO,COCKTAILS & SPECIALTIES,98PF MEZCAL,PERNOD RICARD USA LLC,I,40.75501659,-73.97568654,NEW YORK
1261835,WHOLESALE LIQUOR,5143813,COPPER & KINGS SPECIALTIES 130PF,COCKTAILS & SPECIALTIES,ABSINTHE,U B DISTRIBUTORS LLC ,D,40.71522271,-73.92763508,BROOKLYN
1265065,WHOLESALE LIQUOR,5002345,RICARD,COCKTAILS & SPECIALTIES,ANISE LIQUEUR,PERNOD RICARD USA LLC,I,40.75501659,-73.97568654,NEW YORK
1293471,WHOLESALE LIQUOR,5147149,ALOMO BITTERS 80PF,COCKTAILS & SPECIALTIES,BITTERS,FIRST GOLD COAST CORP,I,40.81521,-73.92623,BRONX
1185688,WHOLESALE LIQUOR,5134347,"BITTER TRUTH PEACH, THE 78PF",COCKTAILS & SPECIALTIES,BITTERS,EMPIRE MERCHANTS LLC,I,40.72710854,-73.93488658,BROOKLYN
1302723,WHOLESALE LIQUOR,5158319,FRED JERBIS,COCKTAILS & SPECIALTIES,BITTERS,T ELENTENY HOLDINGS LLC,I,40.72094,-74.00476,NEW YORK
1209368,WHOLESALE LIQUOR,5147307,1889 ROYAL BRANDY SPECIALTIES,COCKTAILS & SPECIALTIES,BRANDY,CAZANOVE OPICI WINE CORP,D,41.02363976,-73.71774376,PURCHASE
1208267,WHOLESALE LIQUOR,5136200,JACK DANIELS WINTER JACK TENNESSEE,COCKTAILS & SPECIALTIES,CIDER 30PF SPECIALTY,BROWN FORMAN CORP,D,40.81956791,-73.2015872,HAUPPAUGE
1185688,WHOLESALE LIQUOR,5121653,JOSE CUERVO LIGHT MARGARITA AUTHENTIC,COCKTAILS & SPECIALTIES,CLASSIC LIME 19.9PF MARGARITA,EMPIRE MERCHANTS LLC,I,40.72710854,-73.93488658,BROOKLYN
1287431,WHOLESALE LIQUOR,5158663,BIRD DOG COCKTAILS & SPECIALTIES,COCKTAILS & SPECIALTIES,COCKTAIL,M S WALKER INC,D,40.91155,-73.78299,NEW ROCHELLE
1287431,WHOLESALE LIQUOR,5158674,BIRD DOG VODKA SPECIALTIES,COCKTAILS & SPECIALTIES,COCKTAIL,M S WALKER INC,D,40.91155,-73.78299,NEW ROCHELLE
1209368,WHOLESALE LIQUOR,5147321,DREGO AZUL READY TO DRINK COCKTAILS,COCKTAILS & SPECIALTIES,COCKTAIL,CAZANOVE OPICI WINE CORP,D,41.02363976,-73.71774376,PURCHASE
1247799,WHOLESALE LIQUOR,5111154,JEREMIAH WEED HALF & HALF 25.4PF,COCKTAILS & SPECIALTIES,COCKTAIL,DIAGEO AMERICAS INC,D,40.75479988,-73.97995502,NEW YORK
1209368,WHOLESALE LIQUOR,5147204,LARGO BAY COCKTAILS & SPECIALTIES,COCKTAILS & SPECIALTIES,COCKTAIL,CAZANOVE OPICI WINE CORP,D,41.02363976,-73.71774376,PURCHASE
1287431,WHOLESALE LIQUOR,5157357,OVERBROOK COCKTAIL & SPECIALTIES,COCKTAILS & SPECIALTIES,COCKTAIL,M S WALKER INC,D,40.91155,-73.78299,NEW ROCHELLE
1298829,WHOLESALE LIQUOR,5136888,SKINNYGIRL MARGARITA 19.9PF,COCKTAILS & SPECIALTIES,COCKTAIL & SPECIALTIES,FUTURE BRANDS LLC,D,40.74925,-73.97578,NEW YORK
1289192,WHOLESALE LIQUOR,5140050,TROPIC ISLE PALMS READY TO DRINK,COCKTAILS & SPECIALTIES,COCKTAIL & SPECIALTIES,JANDELL SELECTIONS LTD,D,0,0,WHITE PLAINS
1238435,WHOLESALE LIQUOR,5131211,JEFFERSONS MANHATTAN BARREL FINISH,COCKTAILS & SPECIALTIES,COCKTAIL 68 PF,CASTLE BRANDS USA CORP,D,40.75137116,-73.97601922,NEW YORK
1185688,WHOLESALE LIQUOR,5000519,MONTEBELLO COCKTAILS,COCKTAILS & SPECIALTIES,COCKTAIL/42.PF,EMPIRE MERCHANTS LLC,D,40.72710854,-73.93488658,BROOKLYN
1185688,WHOLESALE LIQUOR,5136919,CHI-CHIS COCKTAILS & SPECIALTIES,COCKTAILS & SPECIALTIES,COCKTAILS,EMPIRE MERCHANTS LLC,D,40.72710854,-73.93488658,BROOKLYN
1291907,LIQUOR STORE,5146249,KIRKLAND SIGNATURE COCKTAILS,COCKTAILS & SPECIALTIES,COCKTAILS,COSTCO WHOLESALE CORPORATION,D,40.61887,-73.65235,OCEANSIDE
1104391,WHOLESALE LIQUOR,5129129,TGI FRIDAYS READY TO SERVE 25PF,COCKTAILS & SPECIALTIES,COCKTAILS,SOUTHERN GLAZER'S WINE AND SPIRITS OF NEW YORK LLC,D,40.81788458,-73.51075521,SYOSSET
2188817,WHOLESALE LIQUOR,5143964,CRAFTHOUSE COCKTAILS 35PF,COCKTAILS & SPECIALTIES,COCKTAILS,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
2188817,WHOLESALE LIQUOR,5151767,BLUE MARBLE COCKTAILS & SPECIALTIES,COCKTAILS & SPECIALTIES,COCKTAILS & SPECIALTIES,PARK STREET IMPORTS LLC,D,42.10580379,-75.90908153,BINGHAMTON
1298829,WHOLESALE LIQUOR,5157718,JIM BEAM COCKTAILS & SPECIALTIES,COCKTAILS & SPECIALTIES,COCKTAILS & SPECIALTIES,FUTURE BRANDS LLC,D,40.74925,-73.97578,NEW YORK
2188817,WHOLESALE LIQUOR,5153103,ON THE ROCKS COCKTAILS & SPECIALTIES,COCKTAILS & SPECIALTIES,COCKTAILS & SPECIALTIES,PARK STREET IMPORTS LLC,D,42.10580379,-75.90908153,BINGHAMTON
1281286,WHOLESALE LIQUOR,5154181,THE COPPER CAN SPECIALTIES,COCKTAILS & SPECIALTIES,COCKTAILS & SPECIALTIES,VERITY WINES LLC ,D,40.74641,-73.98403,NEW YORK
1279586,WHOLESALE LIQUOR,5135778,VODKILA VODKA SPECIALTIES,COCKTAILS & SPECIALTIES,COCKTAILS & SPECIALTIES,PETER ANDREW LLC ,D,0,0,FARMINGDALE
2188817,WHOLESALE LIQUOR,5134980,GUOTAI LEGEND,COCKTAILS & SPECIALTIES,COCKTAILS AND SPECIALTIES,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
1213186,WHOLESALE LIQUOR,5132804,YANGHE SPIRIT CLASSIC,COCKTAILS & SPECIALTIES,COCKTAILS AND SPECIALTIES,DIAMOND HONG INC,I,40.65365719,-74.0107746,BROOKLYN
1248571,WHOLESALE LIQUOR,5156340,RUSSIAN STANDARD READY TO DRINK,COCKTAILS & SPECIALTIES,COCKTAILS SPECIALTY,RUSSIAN STANDARD VODKA USA INC,I,40.74970079,-73.98161239,NEW YORK
1209368,WHOLESALE LIQUOR,5148208,NEGRONI COCKTAIL 42PF,COCKTAILS & SPECIALTIES,COCKTIAL,CAZANOVE OPICI WINE CORP,I,41.02363976,-73.71774376,PURCHASE
1185688,WHOLESALE LIQUOR,5108106,JACQUINS CORDIALS AND LIQUEURS,COCKTAILS & SPECIALTIES,CORDIALS AND LIQUEURS,EMPIRE MERCHANTS LLC,D,40.72710854,-73.93488658,BROOKLYN
1209368,WHOLESALE LIQUOR,5133332,BRINLEY GOLD SHIPWRECK COCONUT RUM,COCKTAILS & SPECIALTIES,CREAM 30PF SPECIALTY,CAZANOVE OPICI WINE CORP,D,41.02363976,-73.71774376,PURCHASE
1185688,WHOLESALE LIQUOR,5108107,BARTENDERS COCKTAILS,COCKTAILS & SPECIALTIES,DISTILLED SPIRIT SPECIALTIES,EMPIRE MERCHANTS LLC,D,40.72710854,-73.93488658,BROOKLYN
1104391,WHOLESALE LIQUOR,5105630,SALVADORS MARGARITA COCKTAILS,COCKTAILS & SPECIALTIES,DISTILLED SPIRIT SPECIALTIES,SOUTHERN GLAZER'S WINE AND SPIRITS OF NEW YORK LLC,D,40.81788458,-73.51075521,SYOSSET
2156791,WHOLESALE LIQUOR,5108624,ROSITA GOLD LIQUEUR 80PF,COCKTAILS & SPECIALTIES,DISTILLED SPIRIT SPECIALTY,EMPIRE MERCHANTS NORTH LLC,D,42.21694239,-75.72332186,COXSACKIE
2156791,WHOLESALE LIQUOR,5101581,TARANTULA AZUL 70PF,COCKTAILS & SPECIALTIES,DISTILLED SPIRIT SPECIALTY,EMPIRE MERCHANTS NORTH LLC,D,42.21694239,-75.72332186,COXSACKIE
2156791,WHOLESALE LIQUOR,5103267,TARANTULA READY TO DRINK SPECIALITIES,COCKTAILS & SPECIALTIES,DISTILLED SPIRIT SPECIALTY,EMPIRE MERCHANTS NORTH LLC,D,42.21694239,-75.72332186,COXSACKIE
1213186,WHOLESALE LIQUOR,5105568,CONFUCIUS FAMILY LIQUOR 78PF,COCKTAILS & SPECIALTIES,DISTILLED SPIRIT SPECIALTY,DIAMOND HONG INC,I,40.65365719,-74.0107746,BROOKLYN
1224048,WHOLESALE LIQUOR,5105578,FUKURAIJYUN HON MIRIN 28PF,COCKTAILS & SPECIALTIES,DISTILLED SPIRIT SPECIALTY,KYODO BEVERAGE CO INC,I,40.75237935,-73.97317102,NEW YORK
1273743,WHOLESALE LIQUOR,5109506,GRANDE ABSENTE 138PF,COCKTAILS & SPECIALTIES,DISTILLED SPIRIT SPECIALTY,MHW LTD,I,40.79009979,-73.70372734,MANHASSET
